ZTF_Name,Class,col3,col4,col5,col6,col7,Version,col9
ZTF20abuusst,Ia,0.09,,2459092.5,2460473.25,-1380.75,ZTF20abuusst_20200831_P60_v1.ascii,0
ZTF20abuusst,Ia,0.09,,2459092.5,2460473.25,-1380.75,ZTF20abuusst_20200831_P60_v2.ascii,0
ZTF20abuvuel,-,0.0601,,2459086.5,2460477.4,-1390.9,ZTF20abuvuel_20200825_P60_v1.ascii,0
ZTF20abuvuel,-,0.0601,,2459086.5,2460477.4,-1390.9,ZTF20abuvuel_20200825_P60_v2.ascii,0
ZTF20abuvuel,-,0.0601,,2459096.5,2460477.4,-1380.9,ZTF20abuvuel_20200904_P60_v1.ascii,0
ZTF20abuvuel,-,0.0601,,2459096.5,2460477.4,-1380.9,ZTF20abuvuel_20200904_P60_v2.ascii,0
ZTF20abuvuel,-,0.0601,,2459108.5,2460477.4,-1368.9,ZTF20abuvuel_20200916_P200_v1.ascii,0
ZTF20abupxie,II,0.0184,,2459084.5,2460472.54,-1388.04,ZTF20abupxie_20200823_P60_v1.ascii,0
ZTF20abupxie,II,0.0184,,2459084.5,2460472.54,-1388.04,ZTF20abupxie_20200823_P60_v2.ascii,0
ZTF20abushtf,Ia,0.08,,2459084.5,2460473.52,-1389.02,ZTF20abushtf_20200823_P60_v1.ascii,0
ZTF20abushtf,Ia,0.08,,2459085.5,2460473.52,-1388.02,ZTF20abushtf_20200824_P60_v1.ascii,0
ZTF20abvaida,Ia,0.07,,2459084.5,2460463.48,-1378.98,ZTF20abvaida_20200823_P60_v1.ascii,0
ZTF20abrcsdn,II,0.015,,2459107.5,2460477.5,-1370.0,ZTF20abrcsdn_20200915_P200_v1.ascii,0
ZTF20abrcsdn,II,0.015,,2459122.5,2460477.5,-1355.0,ZTF20abrcsdn_20200930_P60_v1.ascii,0
ZTF20abupbub,Ia,0.04,,2459085.5,2460475.39,-1389.89,ZTF20abupbub_20200824_P60_v1.ascii,0
ZTF20abvowvw,Ia,0.05,,2459086.5,2460476.5,-1390.0,ZTF20abvowvw_20200825_P60_v1.ascii,0
ZTF20abvowvw,Ia,0.05,,2459086.5,2460476.5,-1390.0,ZTF20abvowvw_20200825_P60_v2.ascii,0
ZTF20abvowvw,Ia,0.05,,2459094.5,2460476.5,-1382.0,ZTF20abvowvw_20200902_P60_v1.ascii,0
ZTF20abvqibv,Ia-91T,0.0665,,2459086.5,2460474.49,-1387.99,ZTF20abvqibv_20200825_P60_v1.ascii,0
ZTF20abvqibv,Ia-91T,0.0665,,2459102.5,2460474.49,-1371.99,ZTF20abvqibv_20200910_LT_v1.ascii,0
ZTF20abvqibv,Ia-91T,0.0665,,2459107.5,2460474.49,-1366.99,ZTF20abvqibv_20200915_P60_v1.ascii,0
ZTF20abvqibv,Ia-91T,0.0665,,2459108.5,2460474.49,-1365.99,ZTF20abvqibv_20200916_P200_v1.ascii,0
ZTF20abvqilf,Ia,0.045,,2459102.5,2460480.39,-1377.89,ZTF20abvqilf_20200910_LT_v1.ascii,0
ZTF20abvquuo,Ib,0.029,,2459091.5,2460477.47,-1385.97,ZTF20abvquuo_20200830_P60_v1.ascii,0
ZTF20abvquuo,Ib,0.029,,2459091.5,2460477.47,-1385.97,ZTF20abvquuo_20200830_P60_v2.ascii,0
ZTF20abvquuo,Ib,0.029,,2459094.5,2460477.47,-1382.97,ZTF20abvquuo_20200902_P60_v1.ascii,0
ZTF20abvquuo,Ib,0.029,,2459107.5,2460477.47,-1369.97,ZTF20abvquuo_20200915_P200_v1.ascii,0
ZTF20abvquuo,Ib,0.029,,2459228.5,2460477.47,-1248.97,ZTF20abvquuo_20210114_Keck1_v1.ascii,0
ZTF20abvtozi,Ia,0.045,,2459089.5,2460479.45,-1389.95,ZTF20abvtozi_20200828_P60_v1.ascii,0
ZTF20abvtozi,Ia,0.045,,2459089.5,2460479.45,-1389.95,ZTF20abvtozi_20200828_P60_v2.ascii,0
ZTF20abvtozi,Ia,0.045,,2459090.5,2460479.45,-1388.95,ZTF20abvtozi_20200829_P60_v1.ascii,0
ZTF20abvtozi,Ia,0.045,,2459090.5,2460479.45,-1388.95,ZTF20abvtozi_20200829_P60_v2.ascii,0
ZTF20abvvnqh,Ic,0.0369,,2459090.5,2460481.25,-1390.75,ZTF20abvvnqh_20200829_P200_v1.ascii,0
ZTF20abvvnqh,Ic,0.0369,,2459112.5,2460481.25,-1368.75,ZTF20abvvnqh_20200920_Keck1_v1.ascii,0
ZTF20abvvnqh,Ic,0.0369,,2459114.5,2460481.25,-1366.75,ZTF20abvvnqh_20200922_APO_v1.ascii,0
ZTF20abvtybi,II,0.04,,2459129.5,2460506.51,-1377.01,ZTF20abvtybi_20201007_P60_v1.ascii,0
ZTF20abvtybi,II,0.04,,2459129.5,2460506.51,-1377.01,ZTF20abvtybi_20201007_P60_v2.ascii,0
ZTF20abwdaeo,II,0.0206,,2459086.5,2460481.35,-1394.85,ZTF20abwdaeo_20200825_P60_v1.ascii,0
ZTF20abwdaeo,II,0.0206,,2459089.5,2460481.35,-1391.85,ZTF20abwdaeo_20200828_P60_v1.ascii,0
ZTF20abwdaeo,II,0.0206,,2459089.5,2460481.35,-1391.85,ZTF20abwdaeo_20200828_P60_v2.ascii,0
ZTF20abweedo,Ia,0.039,,2459087.5,2460481.35,-1393.85,ZTF20abweedo_20200826_P200_v1.ascii,0
ZTF20abweedo,Ia,0.039,,2459090.5,2460481.35,-1390.85,ZTF20abweedo_20200829_P60_v1.ascii,0
ZTF20abweedo,Ia,0.039,,2459090.5,2460481.35,-1390.85,ZTF20abweedo_20200829_P60_v2.ascii,0
ZTF20abwftit,IIP,0.05,,2459142.5,2460475.41,-1332.91,ZTF20abwftit_20201020_Keck1_v1.ascii,0
ZTF18absxczg,CV,,,2459091.5,2460470.35,-1378.85,ZTF18absxczg_20200830_P60_v1.ascii,0
ZTF18absxczg,CV,,,2459091.5,2460470.35,-1378.85,ZTF18absxczg_20200830_P60_v2.ascii,0
ZTF19acbchel,AGN?,0.0264,,2459091.5,2460649.17,-1557.67,ZTF19acbchel_20200830_P60_v1.ascii,0
ZTF19acbchel,AGN?,0.0264,,2459091.5,2460649.17,-1557.67,ZTF19acbchel_20200830_P60_v2.ascii,0
ZTF19acbchel,AGN?,0.0264,,2459108.5,2460649.17,-1540.67,ZTF19acbchel_20200916_P200_v1.ascii,0
ZTF20absvwdh,Ia,0.06678,,2459092.5,2460468.48,-1375.98,ZTF20absvwdh_20200831_P60_v1.ascii,0
ZTF20absvwdh,Ia,0.06678,,2459092.5,2460468.48,-1375.98,ZTF20absvwdh_20200831_P60_v2.ascii,0
ZTF20abtajxq,Ia,0.0818,,2459091.5,2460476.21,-1384.71,ZTF20abtajxq_20200830_P60_v1.ascii,0
ZTF20abtajxq,Ia,0.0818,,2459091.5,2460476.21,-1384.71,ZTF20abtajxq_20200830_P60_v2.ascii,0
ZTF20abvopzs,-,0.11,,2459087.5,2460468.49,-1380.99,ZTF20abvopzs_20200826_P60_v1.ascii,0
ZTF20abvycvf,Ia,0.02222,,2459087.5,2460492.49,-1404.99,ZTF20abvycvf_20200826_P60_v1.ascii,0
ZTF20abvycvf,Ia,0.02222,,2459107.5,2460492.49,-1384.99,ZTF20abvycvf_20200915_P200_v1.ascii,0
ZTF20abvycvf,Ia,0.02222,,2459107.5,2460492.49,-1384.99,ZTF20abvycvf_20200915_P200_v2.ascii,0
ZTF20abwkqxd,Ia,0.05,,2459087.5,2460480.42,-1392.92,ZTF20abwkqxd_20200826_P60_v1.ascii,0
ZTF20abwkqxd,Ia,0.05,,2459092.5,2460480.42,-1387.92,ZTF20abwkqxd_20200831_P60_v1.ascii,0
ZTF20abwkqxd,Ia,0.05,,2459093.5,2460480.42,-1386.92,ZTF20abwkqxd_20200901_P60_v1.ascii,0
ZTF20abwrcmq,Iax,0.017,,2459089.5,2460481.42,-1391.92,ZTF20abwrcmq_20200828_P60_v1.ascii,0
ZTF20abwrcmq,Iax,0.017,,2459089.5,2460481.42,-1391.92,ZTF20abwrcmq_20200828_P60_v2.ascii,0
ZTF20abwrcmq,Iax,0.017,,2459089.5,2460481.42,-1391.92,ZTF20abwrcmq_20200828_P60_v3.ascii,0
ZTF20abwrcmq,Iax,0.017,,2459090.5,2460481.42,-1390.92,ZTF20abwrcmq_20200829_P200_v1.ascii,0
ZTF20abwrcmq,Iax,0.017,,2459091.5,2460481.42,-1389.92,ZTF20abwrcmq_20200830_LT_v1.ascii,0
ZTF20abwrcmq,Iax,0.017,,2459092.5,2460481.42,-1388.92,ZTF20abwrcmq_20200831_P60_v1.ascii,0
ZTF20abwrcmq,Iax,0.017,,2459092.5,2460481.42,-1388.92,ZTF20abwrcmq_20200831_P60_v2.ascii,0
ZTF20abuojuw,Ia,0.07,,2459092.5,2460475.24,-1382.74,ZTF20abuojuw_20200831_P60_v1.ascii,0
ZTF20abvycao,Ia,0.042,,2459090.5,2460469.51,-1379.01,ZTF20abvycao_20200829_P60_v1.ascii,0
ZTF20abvycao,Ia,0.042,,2459090.5,2460469.51,-1379.01,ZTF20abvycao_20200829_P60_v2.ascii,0
ZTF20abwxywy,Ic,0.01742,,2459087.5,2460481.38,-1393.88,ZTF20abwxywy_20200826_P60_v1.ascii,0
ZTF20abwxywy,Ic,0.01742,,2459089.5,2460481.38,-1391.88,ZTF20abwxywy_20200828_P200_v1.ascii,0
ZTF20abwxywy,Ic,0.01742,,2459089.5,2460481.38,-1391.88,ZTF20abwxywy_20200828_P60_v1.ascii,0
ZTF20abwxywy,Ic,0.01742,,2459089.5,2460481.38,-1391.88,ZTF20abwxywy_20200828_P60_v2.ascii,0
ZTF20abwxywy,Ic,0.01742,,2459091.5,2460481.38,-1389.88,ZTF20abwxywy_20200830_LT_v1.ascii,0
ZTF20abwxywy,Ic,0.01742,,2459092.5,2460481.38,-1388.88,ZTF20abwxywy_20200831_P60_v1.ascii,0
ZTF20abwxywy,Ic,0.01742,,2459092.5,2460481.38,-1388.88,ZTF20abwxywy_20200831_P60_v2.ascii,0
ZTF20abwxywy,Ic,0.01742,,2459093.5,2460481.38,-1387.88,ZTF20abwxywy_20200901_P60_v1.ascii,0
ZTF20abwxywy,Ic,0.01742,,2459093.5,2460481.38,-1387.88,ZTF20abwxywy_20200901_P60_v2.ascii,0
ZTF20abwxywy,Ic,0.01742,,2459099.5,2460481.38,-1381.88,ZTF20abwxywy_20200907_P60_v1.ascii,0
ZTF20abwxywy,Ic,0.01742,,2459099.5,2460481.38,-1381.88,ZTF20abwxywy_20200907_P60_v2.ascii,0
ZTF20abwxywy,Ic,0.01742,,2459100.5,2460481.38,-1380.88,ZTF20abwxywy_20200908_NOT_v1.ascii,0
ZTF20abwxywy,Ic,0.01742,,2459107.5,2460481.38,-1373.88,ZTF20abwxywy_20200915_Keck1_v1.ascii,0
ZTF20abwxywy,Ic,0.01742,,2459107.5,2460481.38,-1373.88,ZTF20abwxywy_20200915_P60_v1.ascii,0
ZTF20abwxywy,Ic,0.01742,,2459112.5,2460481.38,-1368.88,ZTF20abwxywy_20200920_P60_v1.ascii,0
ZTF20abwxywy,Ic,0.01742,,2459114.5,2460481.38,-1366.88,ZTF20abwxywy_20200922_P60_v1.ascii,0
ZTF20abwxywy,Ic,0.01742,,2459114.5,2460481.38,-1366.88,ZTF20abwxywy_20200922_P60_v2.ascii,0
ZTF20abwxywy,Ic,0.01742,,2459119.5,2460481.38,-1361.88,ZTF20abwxywy_20200927_P60_v1.ascii,0
ZTF20abwxywy,Ic,0.01742,,2459127.5,2460481.38,-1353.88,ZTF20abwxywy_20201005_P60_v1.ascii,0
ZTF20abwxywy,Ic,0.01742,,2459128.5,2460481.38,-1352.88,ZTF20abwxywy_20201006_P60_v1.ascii,0
ZTF20abwxywy,Ic,0.01742,,2459141.5,2460481.38,-1339.88,ZTF20abwxywy_20201019_P60_v1.ascii,0
ZTF20abwxywy,Ic,0.01742,,2459154.5,2460481.38,-1326.88,ZTF20abwxywy_20201101_P60_v1.ascii,0
ZTF20abwxywy,Ic,0.01742,,2459228.5,2460481.38,-1252.88,ZTF20abwxywy_20210114_Keck1_v1.ascii,0
ZTF20abwyyjc,Ia,0.08,,2459089.5,2460472.48,-1382.98,ZTF20abwyyjc_20200828_P60_v1.ascii,0
ZTF20abwyyjc,Ia,0.08,,2459089.5,2460472.48,-1382.98,ZTF20abwyyjc_20200828_P60_v2.ascii,0
ZTF20abwyyjc,Ia,0.08,,2459092.5,2460472.48,-1379.98,ZTF20abwyyjc_20200831_P60_v1.ascii,0
ZTF20abwyyjc,Ia,0.08,,2459092.5,2460472.48,-1379.98,ZTF20abwyyjc_20200831_P60_v2.ascii,0
ZTF20abwzqzo,IIb,0.02303,,2459087.5,2460486.45,-1398.95,ZTF20abwzqzo_20200826_Gemini_N_v2.ascii,0
ZTF20abwzqzo,IIb,0.02303,,2459087.5,2460486.45,-1398.95,ZTF20abwzqzo_20200826_Gemini_N_v6.ascii,0
ZTF20abwzqzo,IIb,0.02303,,2459087.5,2460486.45,-1398.95,ZTF20abwzqzo_20200826_Gemini_N_v7.ascii,0
ZTF20abwzqzo,IIb,0.02303,,2459090.5,2460486.45,-1395.95,ZTF20abwzqzo_20200829_P200_v1.ascii,0
ZTF20abwzqzo,IIb,0.02303,,2459104.5,2460486.45,-1381.95,ZTF20abwzqzo_20200912_P60_v1.ascii,0
ZTF20abwzqzo,IIb,0.02303,,2459104.5,2460486.45,-1381.95,ZTF20abwzqzo_20200912_P60_v2.ascii,0
ZTF20abwzqzo,IIb,0.02303,,2459106.5,2460486.45,-1379.95,ZTF20abwzqzo_20200914_NOT_v1.ascii,0
ZTF20abwzqzo,IIb,0.02303,,2459122.5,2460486.45,-1363.95,ZTF20abwzqzo_20200930_P60_v1.ascii,0
ZTF20abwzqzo,IIb,0.02303,,2459129.5,2460486.45,-1356.95,ZTF20abwzqzo_20201007_P60_v1.ascii,0
ZTF20abwzqzo,IIb,0.02303,,2459138.5,2460486.45,-1347.95,ZTF20abwzqzo_20201016_NOT_v1.ascii,0
ZTF20abwzqzo,IIb,0.02303,,2459228.5,2460486.45,-1257.95,ZTF20abwzqzo_20210114_Keck1_v1.ascii,0
ZTF20abqlmwn,II,0.025,,2459092.5,2460521.4,-1428.9,ZTF20abqlmwn_20200831_P60_v1.ascii,0
ZTF20abqlmwn,II,0.025,,2459109.5,2460521.4,-1411.9,ZTF20abqlmwn_20200917_P60_v1.ascii,0
ZTF20abqlmwn,II,0.025,,2459119.5,2460521.4,-1401.9,ZTF20abqlmwn_20200927_P60_v1.ascii,0
ZTF20abqlmwn,II,0.025,,2459139.5,2460521.4,-1381.9,ZTF20abqlmwn_20201017_P60_v1.ascii,0
ZTF20abqlmwn,II,0.025,,2459152.5,2460521.4,-1368.9,ZTF20abqlmwn_20201030_P60_v1.ascii,0
ZTF20abvykmy,Ia,0.052,,2459089.5,2460474.46,-1384.96,ZTF20abvykmy_20200828_P60_v1.ascii,0
ZTF20abvykmy,Ia,0.052,,2459089.5,2460474.46,-1384.96,ZTF20abvykmy_20200828_P60_v2.ascii,0
ZTF20abvykmy,Ia,0.052,,2459090.5,2460474.46,-1383.96,ZTF20abvykmy_20200829_P60_v1.ascii,0
ZTF20abvykmy,Ia,0.052,,2459090.5,2460474.46,-1383.96,ZTF20abvykmy_20200829_P60_v2.ascii,0
ZTF20abwaoey,Ia,0.11,,2459099.5,2460477.36,-1377.86,ZTF20abwaoey_20200907_P60_v1.ascii,0
ZTF20abwavab,Ia,0.03,,2459091.5,2460488.26,-1396.76,ZTF20abwavab_20200830_P60_v1.ascii,0
ZTF20abwavab,Ia,0.03,,2459096.5,2460488.26,-1391.76,ZTF20abwavab_20200904_P60_v1.ascii,0
ZTF20abwcnhm,Ia,0.04,,2459091.5,2460481.4,-1389.9,ZTF20abwcnhm_20200830_P60_v1.ascii,0
ZTF20abwcnhm,Ia,0.04,,2459091.5,2460481.4,-1389.9,ZTF20abwcnhm_20200830_P60_v2.ascii,0
ZTF20abxcnlf,-,0.039,,2459090.5,2460479.33,-1388.83,ZTF20abxcnlf_20200829_P200_v1.ascii,0
ZTF20abxcnlf,-,0.039,,2459090.5,2460479.33,-1388.83,ZTF20abxcnlf_20200829_P200_v2.ascii,0
ZTF20abxcnlf,-,0.039,,2459112.5,2460479.33,-1366.83,ZTF20abxcnlf_20200920_Keck1_v1.ascii,0
ZTF20abxcycq,Ia,0.08207,,2459090.5,2460477.32,-1386.82,ZTF20abxcycq_20200829_P60_v1.ascii,0
ZTF20abxcycq,Ia,0.08207,,2459090.5,2460477.32,-1386.82,ZTF20abxcycq_20200829_P60_v2.ascii,0
ZTF20abxcycq,Ia,0.08207,,2459090.5,2460477.32,-1386.82,ZTF20abxcycq_20200829_P60_v3.ascii,0
ZTF20abxcycq,Ia,0.08207,,2459090.5,2460477.32,-1386.82,ZTF20abxcycq_20200829_P60_v4.ascii,0
ZTF20abxcycq,Ia,0.08207,,2459096.5,2460477.32,-1380.82,ZTF20abxcycq_20200904_P60_v1.ascii,0
ZTF20abswgbn,Ia,0.095,,2459098.5,2460471.4,-1372.9,ZTF20abswgbn_20200906_P60_v1.ascii,0
ZTF20abswgbn,Ia,0.095,,2459112.5,2460471.4,-1358.9,ZTF20abswgbn_20200920_Keck1_v1.ascii,0
ZTF20abwdwoa,Ia,0.103,,2459094.5,2460481.38,-1386.88,ZTF20abwdwoa_20200902_P60_v1.ascii,0
ZTF20abwdwoa,Ia,0.103,,2459099.5,2460481.38,-1381.88,ZTF20abwdwoa_20200907_P60_v1.ascii,0
ZTF20abwdwoa,Ia,0.103,,2459099.5,2460481.38,-1381.88,ZTF20abwdwoa_20200907_P60_v2.ascii,0
ZTF20abwdwoa,Ia,0.103,,2459109.5,2460481.38,-1371.88,ZTF20abwdwoa_20200917_Keck1_v1.ascii,0
ZTF20abxawtg,II,0.05639,,2459124.5,2460506.44,-1381.94,ZTF20abxawtg_20201002_LT_v1.ascii,0
ZTF20abxawtg,II,0.05639,,2459136.5,2460506.44,-1369.94,ZTF20abxawtg_20201014_P60_v1.ascii,0
ZTF20abxawtg,II,0.05639,,2459136.5,2460506.44,-1369.94,ZTF20abxawtg_20201014_P60_v2.ascii,0
ZTF20abxawtg,II,0.05639,,2459143.5,2460506.44,-1362.94,ZTF20abxawtg_20201021_P200_v1.ascii,0
ZTF20abxezim,Ia,0.07575,,2459093.5,2460481.43,-1387.93,ZTF20abxezim_20200901_P60_v1.ascii,0
ZTF20abxezim,Ia,0.07575,,2459107.5,2460481.43,-1373.93,ZTF20abxezim_20200915_APO_v2.ascii,0
ZTF20abxezim,Ia,0.07575,,2459108.5,2460481.43,-1372.93,ZTF20abxezim_20200916_P60_v1.ascii,0
ZTF20abxfiev,Ia,0.08,,2459107.5,2460486.45,-1378.95,ZTF20abxfiev_20200915_APO_v1.ascii,0
ZTF20abrdvpj,Ia,0.1,,2459092.5,2460472.35,-1379.85,ZTF20abrdvpj_20200831_P60_v1.ascii,0
ZTF20abrdvpj,Ia,0.1,,2459092.5,2460472.35,-1379.85,ZTF20abrdvpj_20200831_P60_v2.ascii,0
ZTF20abusrwm,Ic,0.031,,2459092.5,2460477.49,-1384.99,ZTF20abusrwm_20200831_P60_v1.ascii,0
ZTF20abusrwm,Ic,0.031,,2459092.5,2460477.49,-1384.99,ZTF20abusrwm_20200831_P60_v2.ascii,0
ZTF20abusrwm,Ic,0.031,,2459094.5,2460477.49,-1382.99,ZTF20abusrwm_20200902_P60_v1.ascii,0
ZTF20abusrwm,Ic,0.031,,2459102.5,2460477.49,-1374.99,ZTF20abusrwm_20200910_LT_v1.ascii,0
ZTF20abusrwm,Ic,0.031,,2459107.5,2460477.49,-1369.99,ZTF20abusrwm_20200915_P200_v1.ascii,0
ZTF20abusrwm,Ic,0.031,,2459228.5,2460477.49,-1248.99,ZTF20abusrwm_20210114_Keck1_v1.ascii,0
ZTF20abwktfx,Ia,0.02703,,2459091.5,2460481.21,-1389.71,ZTF20abwktfx_20200830_P60_v1.ascii,0
ZTF20abwktfx,Ia,0.02703,,2459091.5,2460481.21,-1389.71,ZTF20abwktfx_20200830_P60_v2.ascii,0
ZTF20abwvswy,Ia?,0.1,,2459097.5,2460479.38,-1381.88,ZTF20abwvswy_20200905_P60_v1.ascii,0
ZTF20abwynwj,Ia,0.06,,2459106.5,2460484.46,-1377.96,ZTF20abwynwj_20200914_P60_v1.ascii,0
ZTF20abxhigx,Ia,0.062,,2459090.5,2460471.36,-1380.86,ZTF20abxhigx_20200829_P60_v1.ascii,0
ZTF20abxhigx,Ia,0.062,,2459090.5,2460471.36,-1380.86,ZTF20abxhigx_20200829_P60_v2.ascii,0
ZTF20abxjefm,Ia,0.079,,2459092.5,2460491.21,-1398.71,ZTF20abxjefm_20200831_P60_v1.ascii,0
ZTF20abxjefm,Ia,0.079,,2459092.5,2460491.21,-1398.71,ZTF20abxjefm_20200831_P60_v2.ascii,0
ZTF20abxjefm,Ia,0.079,,2459106.5,2460491.21,-1384.71,ZTF20abxjefm_20200914_P60_v1.ascii,0
ZTF20abxjefm,Ia,0.079,,2459109.5,2460491.21,-1381.71,ZTF20abxjefm_20200917_Keck1_v1.ascii,0
ZTF20abxpoxd,Ic,0.02208,,2459094.5,2460513.47,-1418.97,ZTF20abxpoxd_20200902_P60_v1.ascii,0
ZTF20abxpoxd,Ic,0.02208,,2459107.5,2460513.47,-1405.97,ZTF20abxpoxd_20200915_P60_v1.ascii,0
ZTF20abxpoxd,Ic,0.02208,,2459113.5,2460513.47,-1399.97,ZTF20abxpoxd_20200921_P60_v1.ascii,0
ZTF20abxpoxd,Ic,0.02208,,2459153.5,2460513.47,-1359.97,ZTF20abxpoxd_20201031_Keck2_v1.ascii,0
ZTF20abxpoxd,Ic,0.02208,,2459163.5,2460513.47,-1349.97,ZTF20abxpoxd_20201110_P60_v1.ascii,0
ZTF20abxpoxd,Ic,0.02208,,2459170.5,2460513.47,-1342.97,ZTF20abxpoxd_20201117_NOT_v1.ascii,0
ZTF20abxpoxd,Ic,0.02208,,2459173.5,2460513.47,-1339.97,ZTF20abxpoxd_20201120_Keck1_v1.ascii,0
ZTF20abxpoxd,Ic,0.02208,,2459228.5,2460513.47,-1284.97,ZTF20abxpoxd_20210114_Keck1_v1.ascii,0
ZTF20abxrsjb,Ia,0.07,,2459095.5,2460481.2,-1385.7,ZTF20abxrsjb_20200903_P60_v1.ascii,0
ZTF20abxrsjb,Ia,0.07,,2459099.5,2460481.2,-1381.7,ZTF20abxrsjb_20200907_P60_v1.ascii,0
ZTF20abxrsjb,Ia,0.07,,2459099.5,2460481.2,-1381.7,ZTF20abxrsjb_20200907_P60_v2.ascii,0
ZTF20abvadds,-,,,2459093.5,2460475.43,-1381.93,ZTF20abvadds_20200901_P60_v1.ascii,0
ZTF20abvyauy,Ia,0.03988,,2459084.5,2460474.49,-1389.99,ZTF20abvyauy_20200823_Keck1_v1.ascii,0
ZTF20abvyiwh,-,,,2459093.5,2460481.43,-1387.93,ZTF20abvyiwh_20200901_P60_v1.ascii,0
ZTF20abvyiwh,-,,,2459093.5,2460481.43,-1387.93,ZTF20abvyiwh_20200901_P60_v2.ascii,0
ZTF20abxmwwd,IIP,0.03,,2459093.5,2460476.52,-1383.02,ZTF20abxmwwd_20200901_P60_v1.ascii,0
ZTF20abxmwwd,IIP,0.03,,2459096.5,2460476.52,-1380.02,ZTF20abxmwwd_20200904_P60_v1.ascii,0
ZTF20abxmwwd,IIP,0.03,,2459102.5,2460476.52,-1374.02,ZTF20abxmwwd_20200910_P60_v1.ascii,0
ZTF20abxmwwd,IIP,0.03,,2459112.5,2460476.52,-1364.02,ZTF20abxmwwd_20200920_Keck1_v1.ascii,0
ZTF20abxmwwd,IIP,0.03,,2459133.5,2460476.52,-1343.02,ZTF20abxmwwd_20201011_P60_v1.ascii,0
ZTF20abxtiyh,Ia,0.04201,,2459106.5,2460476.47,-1369.97,ZTF20abxtiyh_20200914_P60_v1.ascii,0
ZTF20abxtiyh,Ia,0.04201,,2459108.5,2460476.47,-1367.97,ZTF20abxtiyh_20200916_P200_v2.ascii,0
ZTF20abxtiyh,Ia,0.04201,,2459142.5,2460476.47,-1333.97,ZTF20abxtiyh_20201020_Keck1_v1.ascii,0
ZTF20abxwqea,-,,,2459094.5,2460474.3,-1379.8,ZTF20abxwqea_20200902_P60_v1.ascii,0
ZTF20abxgwjr,Ia,0.035,,2459093.5,2460488.2,-1394.7,ZTF20abxgwjr_20200901_P60_v1.ascii,0
ZTF20abxgwjr,Ia,0.035,,2459093.5,2460488.2,-1394.7,ZTF20abxgwjr_20200901_P60_v2.ascii,0
ZTF20abxmgny,Ia,0.09,,2459096.5,2460477.23,-1380.73,ZTF20abxmgny_20200904_P60_v1.ascii,0
ZTF20abxyjtx,II,0.03324,,2459093.5,2460477.22,-1383.72,ZTF20abxyjtx_20200901_NOT_v2.ascii,0
ZTF20abxyjtx,II,0.03324,,2459094.5,2460477.22,-1382.72,ZTF20abxyjtx_20200902_LT_v1.ascii,0
ZTF20abxyjtx,II,0.03324,,2459094.5,2460477.22,-1382.72,ZTF20abxyjtx_20200902_P60_v1.ascii,0
ZTF20abxyjtx,II,0.03324,,2459094.5,2460477.22,-1382.72,ZTF20abxyjtx_20200902_P60_v2.ascii,0
ZTF20abxyjtx,II,0.03324,,2459095.5,2460477.22,-1381.72,ZTF20abxyjtx_20200903_P60_v1.ascii,0
ZTF20abxyjtx,II,0.03324,,2459096.5,2460477.22,-1380.72,ZTF20abxyjtx_20200904_P60_v1.ascii,0
ZTF20abxyjtx,II,0.03324,,2459109.5,2460477.22,-1367.72,ZTF20abxyjtx_20200917_P60_v1.ascii,0
ZTF20abwvqjk,-,,,2459095.5,2460476.24,-1380.74,ZTF20abwvqjk_20200903_P60_v1.ascii,0
ZTF20abwvqjk,-,,,2459095.5,2460476.24,-1380.74,ZTF20abwvqjk_20200903_P60_v2.ascii,0
ZTF20abxlham,Ia,0.06,,2459095.5,2460481.19,-1385.69,ZTF20abxlham_20200903_P60_v1.ascii,0
ZTF20abxlham,Ia,0.06,,2459095.5,2460481.19,-1385.69,ZTF20abxlham_20200903_P60_v2.ascii,0
ZTF20abxlham,Ia,0.06,,2459098.5,2460481.19,-1382.69,ZTF20abxlham_20200906_P60_v1.ascii,0
ZTF20abxpzxg,Ia,0.077,,2459094.5,2460481.37,-1386.87,ZTF20abxpzxg_20200902_P60_v1.ascii,0
ZTF20abxpzxg,Ia,0.077,,2459095.5,2460481.37,-1385.87,ZTF20abxpzxg_20200903_P60_v1.ascii,0
ZTF20abxpzxg,Ia,0.077,,2459095.5,2460481.37,-1385.87,ZTF20abxpzxg_20200903_P60_v2.ascii,0
ZTF20abxxvzp,Ia,0.048,,2459095.5,2460476.46,-1380.96,ZTF20abxxvzp_20200903_P60_v1.ascii,0
ZTF20abxxvzp,Ia,0.048,,2459097.5,2460476.46,-1378.96,ZTF20abxxvzp_20200905_P60_v1.ascii,0
ZTF20abxxvzp,Ia,0.048,,2459097.5,2460476.46,-1378.96,ZTF20abxxvzp_20200905_P60_v2.ascii,0
ZTF20abxxzxy,Ia,0.066,,2459095.5,2460474.48,-1378.98,ZTF20abxxzxy_20200903_P60_v1.ascii,0
ZTF20abxxzxy,Ia,0.066,,2459116.5,2460474.48,-1357.98,ZTF20abxxzxy_20200924_APO_v1.ascii,0
ZTF20abxyaaf,Ic,0.01564,,2459095.5,2460478.45,-1382.95,ZTF20abxyaaf_20200903_P60_v1.ascii,0
ZTF20abxyaaf,Ic,0.01564,,2459098.5,2460478.45,-1379.95,ZTF20abxyaaf_20200906_P60_v1.ascii,0
ZTF20abxyaaf,Ic,0.01564,,2459106.5,2460478.45,-1371.95,ZTF20abxyaaf_20200914_P60_v1.ascii,0
