Version,Resolution,Superfit_c,Superfit_z,Match,Gal,Frac(SN),Frac(gal),Phase,Av
ZTF19aaknemm_20190313_P60_v2.ascii,binnings/ZTF19aaknemm_20190313_P60_v2,Ia-CSM,0.0735,Ia-CSM/2019fcg/EFOSC2-NTT phase-band : u-,S0,0.9850235,0.014976517,u,0.4
ZTF19aaknqmp_20190406_Keck1_v1.ascii,binnings/ZTF19aaknqmp_20190406_Keck1_v1,Ia 91bg-like,0.1406,Ia 91bg-like/2016ije/KAST phase-band : u-,SB2,0.54953897,0.45046103,u,1.4
ZTF19aaknqmp_20190704_Keck1_v3.ascii,binnings/ZTF19aaknqmp_20190704_Keck1_v3,IIn,0.148,IIn/2010jl/LRIS phase-band : 845.34V,SB2,0.12269417,0.8773058,845.34,2.0
ZTF19aakpccq_20190424_P200_v1.ascii,binnings/ZTF19aakpccq_20190424_P200_v1,TDE H+He,0.05,TDE H+He/2016fnl/DBSP phase-band : -1.04g,Sa,0.5034516,0.4965484,-1.04,1.2
ZTF19aakpcuw_20190926_Keck1_v1.ascii,binnings/ZTF19aakpcuw_20190926_Keck1_v1,Ic-BL,0.0304,Ic-BL/1998bw/EFOSC2-3.6 phase-band : 201.0B,Sa,0.96295136,0.03704864,201.0,2.0
ZTF19aakpcuw_20190926_Keck1_v2.ascii,binnings/ZTF19aakpcuw_20190926_Keck1_v2,IIb,0.032,IIb/2001ig/LRIS phase-band : u-,SB2,0.19614181,0.80385816,u,2.0
ZTF19aakpmry_20190225_P60_v1.ascii,binnings/ZTF19aakpmry_20190225_P60_v1,Ia 91bg-like,0.026049,Ia 91bg-like/2005bl/WFCCD phase-band : -6.87B,Sa,0.997513,0.0024870187,-6.87,0.2
ZTF19aaksrgj_20190305_P60_v1.ascii,binnings/ZTF19aaksrgj_20190305_P60_v1,Ia 91T-like,0.0880475,Ia 91T-like/1991T/Other phase-band : -7.0B,SB1,0.99720883,0.0027911572,-7.0,-1.6
ZTF19aakswrb_20190827_DCT_v2.ascii,binnings/ZTF19aakswrb_20190827_DCT_v2,IIb-flash,0.1206,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.75508845,0.24491157,-7.0,-2.0
ZTF19aakswrb_20200609_DCT_v2.ascii,binnings/ZTF19aakswrb_20200609_DCT_v2,IIb-flash,0.1206,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.8471617,0.15283832,-7.0,-2.0
ZTF19aaktdid_20190228_P60_v1.ascii,binnings/ZTF19aaktdid_20190228_P60_v1,Ia 91bg-like,0.0504,Ia 91bg-like/1999by/FAST phase-band : 3.0B,SB2,0.891641,0.108358994,3.0,0.8
ZTF19aakykjl_20190401_P60_v1.ascii,binnings/ZTF19aakykjl_20190401_P60_v1,Ia-CSM,0.03,Ia-CSM/2005gj/LRIS phase-band : 48.04g,Sa,0.7985071,0.20149288,48.04,0.4
ZTF19aakykjl_20190408_P60_v1.ascii,binnings/ZTF19aakykjl_20190408_P60_v1,Ia-CSM,0.02925,Ia-CSM/2019fcg/EFOSC2-NTT phase-band : u-,SB5,0.9430632,0.056936786,u,-2.0
ZTF19aalaxsa_20190406_Keck1_v1.ascii,binnings/ZTF19aalaxsa_20190406_Keck1_v1,IIn,0.116,IIn/2010jl/LRIS phase-band : 845.34V,Sc,0.08743541,0.9125646,845.34,0.6
ZTF19aalbrgu_20190408_LT_v1.ascii,binnings/ZTF19aalbrgu_20190408_LT_v1,IIb-flash,0.097,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.76924026,0.23075975,-7.0,-2.0
ZTF19aalbrgu_20190716_P60_v1.ascii,binnings/ZTF19aalbrgu_20190716_P60_v1,II,0.10185,II/2016esw/KAST phase-band : 13.52B,Sc,0.9610204,0.038979605,13.52,1.6
ZTF19aaldqvh_20190424_P200_v1.ascii,binnings/ZTF19aaldqvh_20190424_P200_v1,SLSN-IIn,0.098475,SLSN-IIn/PTF10tpz/RC-Spec phase-band : u-,Sc,0.22310977,0.7768902,u,2.0
ZTF19aalfsqm_20190406_Keck1_v1.ascii,binnings/ZTF19aalfsqm_20190406_Keck1_v1,SLSN-I,0.0305,SLSN-I/PTF09cnd/LRIS phase-band : 126.0u,E,0.20577326,0.7942267,126.0,2.0
ZTF19aalkxhz_20190315_P200_v1.ascii,binnings/ZTF19aalkxhz_20190315_P200_v1,SLSN-I,0.03805425,SLSN-I/PTF10aagc/LRIS phase-band : u-,E,0.889697,0.110302985,u,-2.0
ZTF19aalryov_20190305_P60_v1.ascii,binnings/ZTF19aalryov_20190305_P60_v1,Ia-CSM,0.052605,Ia-CSM/2019fcg/EFOSC2-NTT phase-band : u-,Sa,0.9031135,0.0968865,u,-0.2
ZTF19aalwqqa_20190315_P200_v1.ascii,binnings/ZTF19aalwqqa_20190315_P200_v1,IIn,0.02997,IIn/2008fq/WFCCD phase-band : 3.0B,SB1,0.82756144,0.17243856,3.0,-2.0
ZTF19aalwqqa_20190403_Keck1_v1.ascii,binnings/ZTF19aalwqqa_20190403_Keck1_v1,IIn,0.02997,IIn/2009kr/KAST phase-band : 38.09B,Sc,0.42758596,0.57241404,38.09,-0.2
ZTF19aalypsi_20190403_Keck1_v1.ascii,binnings/ZTF19aalypsi_20190403_Keck1_v1,II,0.021723,II/2003ed/KAST phase-band : u-,E,0.7843326,0.21566743,u,2.0
ZTF19aalzgdr_20190307_Keck1_v1.ascii,binnings/ZTF19aalzgdr_20190307_Keck1_v1,Ia 99aa-like,0.0973,Ia 99aa-like/1999aa/KAST phase-band : 0.0B,SB1,0.6582992,0.34170082,0.0,-1.8
ZTF19aamfxby_20190324_P60_v1.ascii,binnings/ZTF19aamfxby_20190324_P60_v1,Ia-CSM-(ambigious),0.0735,Ia-CSM-(ambigious)/2002ic/BC-duPont phase-band : 6.0B,SB3,0.8723118,0.12768821,6.0,1.8
ZTF19aamgttu_20190330_P60_v1.ascii,binnings/ZTF19aamgttu_20190330_P60_v1,Ia-CSM-(ambigious),0.03234,Ia-CSM-(ambigious)/2002ic/BC-duPont phase-band : 6.0B,Sb,0.921521,0.07847901,6.0,-1.2
ZTF19aamkywr_20190420_P60_v1.ascii,binnings/ZTF19aamkywr_20190420_P60_v1,IIn,0.028823,IIn/2008fq/WFCCD phase-band : 10.0B,SB1,0.9493998,0.050600156,10.0,-2.0
ZTF19aamljom_20190530_P60_v1.ascii,binnings/ZTF19aamljom_20190530_P60_v1,IIn,0.019,IIn/2008fq/WFCCD phase-band : 3.0B,SB5,0.99537474,0.0046252385,3.0,0.8
ZTF19aamrais_20190424_P200_v1.ascii,binnings/ZTF19aamrais_20190424_P200_v1,II,0.1173,II/iPTF15crj/DBSP phase-band : u-,SB4,0.7060195,0.29398048,u,1.6
ZTF19aamrnyv_20190318_P60_v1.ascii,binnings/ZTF19aamrnyv_20190318_P60_v1,Ia 02es-like,0.024168,Ia 02es-like/PTF10ops/DBSP phase-band : 101.0g,SB5,0.90663046,0.09336953,101.0,-2.0
ZTF19aamrnyv_20190326_P60_v1.ascii,binnings/ZTF19aamrnyv_20190326_P60_v1,IIn,0.024804,IIn/2008fq/WFCCD phase-band : 10.0B,SB5,0.9695899,0.030410083,10.0,-2.0
ZTF19aamsetj_20190420_NOT_v1.ascii,binnings/ZTF19aamsetj_20190420_NOT_v1,SLSN-Ib,0.0261345,SLSN-Ib/2010md/LRIS phase-band : 50.0B,Sc,0.9580468,0.041953225,50.0,1.0
ZTF19aamsetj_20190423_P60_v1.ascii,binnings/ZTF19aamsetj_20190423_P60_v1,Ic-BL,0.0261345,Ic-BL/2006aj/FORS2 phase-band : 8.02B,S0,0.9876972,0.012302799,8.02,-1.2
ZTF19aamsetj_20190424_P200_v1.ascii,binnings/ZTF19aamsetj_20190424_P200_v1,Ic-pec,0.0261345,Ic-pec/2005ek/KAST phase-band : -0.53B,SB1,0.9700181,0.029981941,-0.53,-1.2
ZTF19aamsetj_20190424_P200_v3.ascii,binnings/ZTF19aamsetj_20190424_P200_v3,Ic-pec,0.02751,Ic-pec/2005ek/KAST phase-band : -0.53B,Sb,0.9411163,0.05888375,-0.53,-0.6
ZTF19aamsetj_20190429_NOT_v1.ascii,binnings/ZTF19aamsetj_20190429_NOT_v1,SLSN-I,0.0261345,SLSN-I/2011ke/LRIS phase-band : 64.06V,E,0.710639,0.28936097,64.06,-0.2
ZTF19aanbpus_20201212_LT_v1.ascii,binnings/ZTF19aanbpus_20201212_LT_v1,IIb-flash,0.010209,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.8784024,0.12159757,-7.0,-2.0
ZTF19aanbpus_20210217_Keck1_v1.ascii,binnings/ZTF19aanbpus_20210217_Keck1_v1,II,0.009462,II/iPTF15crj/DBSP phase-band : u-,SB2,0.6492709,0.3507291,u,0.6
ZTF19aanfsmc_20200218_Keck1_v1.ascii,binnings/ZTF19aanfsmc_20200218_Keck1_v1,II,0.03481,II/iPTF15crj/DBSP phase-band : u-,E,0.9059476,0.09405239,u,0.8
ZTF19aanftyh_20190413_P200_v1.ascii,binnings/ZTF19aanftyh_20190413_P200_v1,SLSN-IIn,0.032994,SLSN-IIn/PTF10tpz/DBSP phase-band : u-,Sc,0.64729226,0.35270777,u,1.6
ZTF19aanijpu_20190424_P60_v1.ascii,binnings/ZTF19aanijpu_20190424_P60_v1,Ia 91bg-like,0.0475,Ia 91bg-like/2005bl/WFCCD phase-band : -6.87B,SB1,0.9710849,0.028915085,-6.87,-0.6
ZTF19aaniqrr_20190424_P200_v1.ascii,binnings/ZTF19aaniqrr_20190424_P200_v1,II-flash,0.531975,II-flash/iPTF14flu_early/DBSP phase-band : u-,E,0.81646144,0.18353854,u,2.0
ZTF19aaniqrr_20190502_DCT_v1.ascii,binnings/ZTF19aaniqrr_20190502_DCT_v1,IIb-flash,0.54495,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,,,-7.0,-2.0
ZTF19aaniqrr_20210607_Keck1_v1.ascii,binnings/ZTF19aaniqrr_20210607_Keck1_v1,TDE H+He,0.519,TDE H+He/2019qiz/X-Shooter phase-band : 128.0g,S0,0.2474507,0.7525493,128.0,2.0
ZTF19aanmclt_20190330_P60_v1.ascii,binnings/ZTF19aanmclt_20190330_P60_v1,Ia 91bg-like,0.04725,Ia 91bg-like/1999by/FAST phase-band : 3.0B,SB1,0.88019955,0.11980042,3.0,0.0
ZTF19aanmdsr_20190412_P60_v1.ascii,binnings/ZTF19aanmdsr_20190412_P60_v1,Ia-CSM-(ambigious),0.11875,Ia-CSM-(ambigious)/2002ic/BC-duPont phase-band : 6.0B,SB2,0.6416692,0.3583308,6.0,2.0
ZTF19aanpcep_20190603_Keck1_v1.ascii,binnings/ZTF19aanpcep_20190603_Keck1_v1,SN - Imposter,0.0314,SN - Imposter/2000ch/LRIS phase-band : u-,S0,0.461432,0.53856796,u,-1.2
ZTF19aansyyn_20190408_P60_v1.ascii,binnings/ZTF19aansyyn_20190408_P60_v1,Ia-CSM,0.07995,Ia-CSM/PTF11kx/DBSP phase-band : -1.0B,Sa,0.94833285,0.051667172,-1.0,2.0
ZTF19aanxgrz_20190411_P60_v1.ascii,binnings/ZTF19aanxgrz_20190411_P60_v1,Ia 91bg-like,0.02708,Ia 91bg-like/2015ac/KAST phase-band : u-,Sa,0.94671464,0.05328535,u,0.6
ZTF19aanyuyh_20200722_P60_v1.ascii,binnings/ZTF19aanyuyh_20200722_P60_v1,IIn,0.0257565,IIn/2008fq/WFCCD phase-band : 10.0B,Sc,0.97222906,0.02777093,10.0,-2.0
ZTF19aanyuyh_20200727_P60_v1.ascii,binnings/ZTF19aanyuyh_20200727_P60_v1,IIn,0.0257565,IIn/2008fq/WFCCD phase-band : 3.0B,Sc,0.9934307,0.006569331,3.0,-1.8
ZTF19aanyuyh_20200728_LT_v1.ascii,binnings/ZTF19aanyuyh_20200728_LT_v1,IIb-flash,0.02453,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.89111394,0.10888607,-7.0,-2.0
ZTF19aaoaaap_20190502_P200_v1.ascii,binnings/ZTF19aaoaaap_20190502_P200_v1,Ia 91T-like,0.105,Ia 91T-like/2018hfr/KAST phase-band : u-,SB3,0.994777,0.005223002,u,0.0
ZTF19aapbgmp_20190507_LT_v1.ascii,binnings/ZTF19aapbgmp_20190507_LT_v1,IIb-flash,0.076,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.8906395,0.10936053,-7.0,-2.0
ZTF19aapeime_20190408_P60_v1.ascii,binnings/ZTF19aapeime_20190408_P60_v1,IIn,0.0292845,IIn/2008fq/WFCCD phase-band : 10.0B,SB1,0.9994653,0.0005346912,10.0,-2.0
ZTF19aapeime_20190412_P60_v1.ascii,binnings/ZTF19aapeime_20190412_P60_v1,IIn,0.02719275,IIn/2008fq/WFCCD phase-band : 10.0B,Sc,0.99917054,0.00082947727,10.0,-2.0
ZTF19aapeime_20190412_P60_v2.ascii,binnings/ZTF19aapeime_20190412_P60_v2,IIn,0.0264955,IIn/2008fq/WFCCD phase-band : 10.0B,S0,0.98925763,0.010742348,10.0,0.6
ZTF19aapnzde_20190413_P60_v2.ascii,binnings/ZTF19aapnzde_20190413_P60_v2,IIn,0.0744135,IIn/2008fq/LDSS-3 phase-band : -2.0B,SB1,0.9164679,0.08353208,-2.0,0.8
ZTF19aapreis_20190627_Lick_3-m_v1.ascii,binnings/ZTF19aapreis_20190627_Lick_3-m_v1,IIn,0.04992,IIn/2010jl/DEIMOS phase-band : 20.65V,E,0.66035056,0.33964944,20.65,-1.8
ZTF19aapreis_20190629_DCT_v1.ascii,binnings/ZTF19aapreis_20190629_DCT_v1,IIb-flash,0.05248,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.79952675,0.20047326,-7.0,-2.0
ZTF19aapreis_20190709_Lick_3-m_v1.ascii,binnings/ZTF19aapreis_20190709_Lick_3-m_v1,SLSN-IIn,0.0512,SLSN-IIn/PTF10tpz/KAST phase-band : u-,Sb,0.5249893,0.47501072,u,0.0
ZTF19aapreis_20190925_Keck1_v2.ascii,binnings/ZTF19aapreis_20190925_Keck1_v2,SLSN-IIn,0.04992,SLSN-IIn/2006gy/LRIS phase-band : 142.39R,SB2,0.6732145,0.3267855,142.39,1.8
ZTF19aapreis_20191029_Lick_3-m_v1.ascii,binnings/ZTF19aapreis_20191029_Lick_3-m_v1,SLSN-IIn,0.0512,SLSN-IIn/PTF10tpz/KAST phase-band : u-,Sb,0.5249893,0.47501072,u,0.0
ZTF19aapreis_20201011_DCT_v1.ascii,binnings/ZTF19aapreis_20201011_DCT_v1,IIb-flash,0.0512,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.8776153,0.12238475,-7.0,-2.0
ZTF19aaputrv_20190424_P200_v1.ascii,binnings/ZTF19aaputrv_20190424_P200_v1,II,0.03586475,II/iPTF15crj/DBSP phase-band : u-,Sc,0.87259525,0.12740475,u,0.2
ZTF19aapwnmb_20190603_Keck1_v1.ascii,binnings/ZTF19aapwnmb_20190603_Keck1_v1,ILRT,0.095,ILRT/2015dl/DBSP phase-band : u-,SB1,0.9512259,0.048774127,u,-0.4
ZTF19aapygmq_20190415_P60_v1.ascii,binnings/ZTF19aapygmq_20190415_P60_v1,Ia-pec,0.0372075,Ia-pec/2000cx/KAST phase-band : 4.0B,S0,0.506761,0.49323896,4.0,2.0
ZTF19aaqhelq_20190508_LT_v3.ascii,binnings/ZTF19aaqhelq_20190508_LT_v3,IIb-flash,0.05377,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.8842229,0.11577706,-7.0,-2.0
ZTF19aaqhmju_20210604_P200_v1.ascii,binnings/ZTF19aaqhmju_20210604_P200_v1,IIb-flash,0.015372,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,,,-7.0,-2.0
ZTF19aaqxmbq_20190424_P200_v1.ascii,binnings/ZTF19aaqxmbq_20190424_P200_v1,IIn,0.0012915,IIn/2010jl/DBSP phase-band : 377.0V,SB1,0.32795048,0.6720495,377.0,2.0
ZTF19aarfksi_20190530_P60_v1.ascii,binnings/ZTF19aarfksi_20190530_P60_v1,Ia 91T-like,0.08379,Ia 91T-like/2018hfr/KAST phase-band : u-,SB1,0.8894675,0.11053253,u,-0.4
ZTF19aarphwc_20191121_Keck1_v1.ascii,binnings/ZTF19aarphwc_20191121_Keck1_v1,SLSN-Ib,0.2980575,SLSN-Ib/2010md/LRIS phase-band : 103.0B,Sa,0.9783681,0.021631883,103.0,1.2
ZTF19aarqyyq_20190924_Keck1_v2.ascii,binnings/ZTF19aarqyyq_20190924_Keck1_v2,II,0.040209,II/1987a/IUE phase-band : 581.0B,Sc,0.042121198,0.9578788,581.0,1.6
ZTF19aasekcx_20190524_NTT_v1.ascii,binnings/ZTF19aasekcx_20190524_NTT_v1,Ia-CSM,0.118,Ia-CSM/2016iks/EFOSC2-NTT phase-band : u-,SB1,0.8430584,0.15694158,u,-1.2
ZTF19aasqseq_20200124_Keck1_v1.ascii,binnings/ZTF19aasqseq_20200124_Keck1_v1,II,0.027757,II/iPTF15crj/DBSP phase-band : u-,SB1,0.4477145,0.5522855,u,0.4
ZTF19aasqseq_20200124_Keck1_v2.ascii,binnings/ZTF19aasqseq_20200124_Keck1_v2,IIn,0.027757,IIn/2010jl/LRIS phase-band : 845.34V,SB4,0.05213265,0.94786733,845.34,2.0
ZTF19aassqix_20190525_P60_v1.ascii,binnings/ZTF19aassqix_20190525_P60_v1,Ia-CSM,0.0525,Ia-CSM/2019fcg/EFOSC2-NTT phase-band : u-,Sc,0.9985842,0.001415779,u,-1.0
ZTF19aatgopg_20190605_Lick_3-m_v1.ascii,binnings/ZTF19aatgopg_20190605_Lick_3-m_v1,Ia 91T-like,0.0732,Ia 91T-like/2018hfr/KAST phase-band : u-,Sa,0.4983346,0.5016654,u,-2.0
ZTF19aatmgjm_20190604_P200_v2.ascii,binnings/ZTF19aatmgjm_20190604_P200_v2,SLSN-IIn,0.0289575,SLSN-IIn/2006gy/LRIS phase-band : 142.39R,SB4,0.78734404,0.21265599,142.39,1.0
ZTF19aatmgjm_20200826_P200_v1.ascii,binnings/ZTF19aatmgjm_20200826_P200_v1,SN - Imposter,0.031185,SN - Imposter/2000ch/LRIS phase-band : u-,Sb,0.010466292,0.9895337,u,-2.0
ZTF19aauhwbp_20190531_P60_v1.ascii,binnings/ZTF19aauhwbp_20190531_P60_v1,Ia-CSM,0.041391,Ia-CSM/2019fcg/EFOSC2-NTT phase-band : u-,S0,0.80007625,0.19992372,u,2.0
ZTF19aaujiwc_20190530_P60_v1.ascii,binnings/ZTF19aaujiwc_20190530_P60_v1,Ia-CSM,0.0361,Ia-CSM/2019fcg/EFOSC2-NTT phase-band : u-,Sc,0.94531405,0.054685965,u,-1.8
ZTF19aavidqf_20190607_P60_v1.ascii,binnings/ZTF19aavidqf_20190607_P60_v1,Ia 91T-like,0.098,Ia 91T-like/1991T/Other phase-band : -7.0B,SB3,0.99232584,0.0076741623,-7.0,0.2
ZTF19aavjbyl_20190704_Keck1_v1.ascii,binnings/ZTF19aavjbyl_20190704_Keck1_v1,IIb,0.0384465,IIb/2008ax/KAST phase-band : 67.15B,SB4,0.7504626,0.24953741,67.15,-2.0
ZTF19aavlfvn_20190704_Lick_3-m_v1.ascii,binnings/ZTF19aavlfvn_20190704_Lick_3-m_v1,II,0.0270075,II/2002hh/KAST phase-band : 3544.35V,Sb,0.020070637,0.9799294,3544.35,1.2
ZTF19aavlfvn_20200218_Keck1_v1.ascii,binnings/ZTF19aavlfvn_20200218_Keck1_v1,SLSN-IIn,0.0270075,SLSN-IIn/PTF10tpz/KAST phase-band : u-,S0,0.66558874,0.3344113,u,-2.0
ZTF19aavlfvn_20200218_Keck1_v2.ascii,binnings/ZTF19aavlfvn_20200218_Keck1_v2,SLSN-IIn,0.0270075,SLSN-IIn/PTF10tpz/KAST phase-band : u-,Sa,0.6881642,0.31183583,u,-2.0
ZTF19aavmgtv_20190605_P60_v1.ascii,binnings/ZTF19aavmgtv_20190605_P60_v1,Ia-CSM,0.02847,Ia-CSM/2019fcg/EFOSC2-NTT phase-band : u-,S0,0.90784764,0.092152335,u,-1.6
ZTF19aavoiyc_20200826_P200_v1.ascii,binnings/ZTF19aavoiyc_20200826_P200_v1,IIb-flash,0.04935,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,,,-7.0,-2.0
ZTF19aavqoop_20190608_P60_v1.ascii,binnings/ZTF19aavqoop_20190608_P60_v1,Ia-CSM,0.0735,Ia-CSM/PTF11kx/DBSP phase-band : -1.0B,Sa,0.999819,0.00018102088,-1.0,1.0
ZTF19aavsahh_20190606_P60_v1.ascii,binnings/ZTF19aavsahh_20190606_P60_v1,SLSN-I,0.063,SLSN-I/PTF10aagc/LRIS phase-band : u-,S0,0.8841284,0.11587159,u,-1.6
ZTF19aavxufb_20190605_P60_v1.ascii,binnings/ZTF19aavxufb_20190605_P60_v1,Ia 91bg-like,0.0615,Ia 91bg-like/2015ac/KAST phase-band : u-,S0,0.9744608,0.025539221,u,1.4
ZTF19aavyvbn_20191104_APO_v1.ascii,binnings/ZTF19aavyvbn_20191104_APO_v1,IIb-flash,0.0168,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.5861557,0.41384426,-7.0,-2.0
ZTF19aawblge_20190628_P60_v2.ascii,binnings/ZTF19aawblge_20190628_P60_v2,Ia-norm,0.044075,Ia-norm/1994D/KAST phase-band : 28.6B,SB1,0.77372473,0.2262753,28.6,0.4
ZTF19aawfbtg_20201012_Keck1_v1.ascii,binnings/ZTF19aawfbtg_20201012_Keck1_v1,II,0.0866,II/iPTF15crj/FLOYDS-N phase-band : u-,Sc,0.30377373,0.6962263,u,-0.8
ZTF19aawfkeg_20190626_Lick_3-m_v1.ascii,binnings/ZTF19aawfkeg_20190626_Lick_3-m_v1,IIn,0.047,IIn/2010jl/KAST phase-band : 28.57V,Sb,0.18652111,0.8134789,28.57,2.0
ZTF19aawqcgy_20190801_P200_v2.ascii,binnings/ZTF19aawqcgy_20190801_P200_v2,SLSN-IIn,0.02116625,SLSN-IIn/PTF10tpz/KAST phase-band : u-,SB2,0.98068875,0.019311277,u,-2.0
ZTF19aawupxb_20190620_P60_v1.ascii,binnings/ZTF19aawupxb_20190620_P60_v1,Ia-CSM,0.05817,Ia-CSM/2019fcg/EFOSC2-NTT phase-band : u-,S0,0.9844114,0.015588609,u,-1.2
ZTF19aaxfcpq_20190928_Keck1_v1.ascii,binnings/ZTF19aaxfcpq_20190928_Keck1_v1,Ca-Ib,0.03705,Ca-Ib/PTF12bho/LRIS phase-band : 54.4r,E,0.33673832,0.66326165,54.4,-2.0
ZTF19aaxkzts_20190704_Keck1_v1.ascii,binnings/ZTF19aaxkzts_20190704_Keck1_v1,Ib,0.0364455,Ib/2007C/KAST phase-band : 11.56B,Sc,0.41947395,0.58052605,11.56,0.0
ZTF19aayabqe_20190613_P60_v1.ascii,binnings/ZTF19aayabqe_20190613_P60_v1,Ia 91bg-like,0.03135,Ia 91bg-like/1999by/FAST phase-band : -3.0B,E,0.98693794,0.013062032,-3.0,-1.8
ZTF19aaycomi_20190611_P60_v1.ascii,binnings/ZTF19aaycomi_20190611_P60_v1,TDE H+He,0.03075,TDE H+He/2016fnl/DBSP phase-band : -1.04g,SB1,0.896767,0.10323296,-1.04,0.2
ZTF19aayejww_20190701_P200_v1.ascii,binnings/ZTF19aayejww_20190701_P200_v1,SLSN-Ib,0.0657025,SLSN-Ib/2010md/KAST phase-band : 15.0B,S0,0.8783874,0.1216126,15.0,-2.0
ZTF19aayiidz_20190906_P200_v1.ascii,binnings/ZTF19aayiidz_20190906_P200_v1,SLSN-I,0.0252,SLSN-I/PTF10aagc/LRIS phase-band : u-,E,0.5204619,0.4795381,u,0.4
ZTF19aaykugs_20190617_P60_v1.ascii,binnings/ZTF19aaykugs_20190617_P60_v1,IIn,0.0427785,IIn/2008fq/LDSS-3 phase-band : -2.0B,SB1,0.94190747,0.058092542,-2.0,-1.4
ZTF19aaynsws_20190615_P60_v1.ascii,binnings/ZTF19aaynsws_20190615_P60_v1,IIn,0.0567645,IIn/2008fq/LDSS-3 phase-band : -2.0B,SB1,0.9319577,0.068042286,-2.0,-1.0
ZTF19aayqait_20190701_P200_v1.ascii,binnings/ZTF19aayqait_20190701_P200_v1,Ib,0.06555,Ib/2008D/MMT-Blue phase-band : -10.57B,E,0.41946587,0.58053416,-10.57,-0.6
ZTF19aaywatp_20190701_P200_v1.ascii,binnings/ZTF19aaywatp_20190701_P200_v1,SLSN-IIn,0.02769,SLSN-IIn/PTF10tpz/DBSP phase-band : u-,SB5,0.7944828,0.20551719,u,0.2
ZTF19abacxwt_20190630_APO_v1.ascii,binnings/ZTF19abacxwt_20190630_APO_v1,IIb-flash,0.0855,IIb-flash/2013cu_early/DEIMOS phase-band : -7.0V,E,0.8260208,0.17397925,-7.0,-2.0
ZTF19abacxwt_20190701_P60_v1.ascii,binnings/ZTF19abacxwt_20190701_P60_v1,II,0.09225,II/2014G/KAST phase-band : 2.4B,SB1,0.99928236,0.0007176222,2.4,-1.4
ZTF19abadskf_20190620_P60_v1.ascii,binnings/ZTF19abadskf_20190620_P60_v1,Ia 99aa-like,0.0400335,Ia 99aa-like/iPTF14bdn/YFOSC phase-band : -10.66B,SB1,0.8633709,0.13662913,-10.66,1.6
ZTF19abaexlf_20190701_P200_v1.ascii,binnings/ZTF19abaexlf_20190701_P200_v1,ILRT,0.0391755,ILRT/PTF10fqs/HET-LRS phase-band : -6.0g,SB2,0.60983855,0.39016145,-6.0,0.6
ZTF19abaeyln_20190630_P60_v1.ascii,binnings/ZTF19abaeyln_20190630_P60_v1,Ia 91T-like,0.08946,Ia 91T-like/1991T/Other phase-band : -7.0B,SB1,0.9882214,0.011778586,-7.0,-0.4
ZTF19abafrvy_20190706_P60_v1.ascii,binnings/ZTF19abafrvy_20190706_P60_v1,Ia-CSM,0.0819,Ia-CSM/2019fcg/EFOSC2-NTT phase-band : u-,SB1,0.9907897,0.009210291,u,-0.2
ZTF19abajuqh_20190624_P60_v1.ascii,binnings/ZTF19abajuqh_20190624_P60_v1,IIn,0.0714,IIn/2008fq/LDSS-3 phase-band : -2.0B,SB1,0.80518824,0.19481179,-2.0,1.8
ZTF19abalrbb_20190625_P60_v1.ascii,binnings/ZTF19abalrbb_20190625_P60_v1,Ia 91bg-like,0.0525,Ia 91bg-like/2015ac/KAST phase-band : u-,SB1,0.9880114,0.011988592,u,-0.6
ZTF19abangub_20190709_P60_v1.ascii,binnings/ZTF19abangub_20190709_P60_v1,Ia 99aa-like,0.085075,Ia 99aa-like/1999aa/KAST phase-band : 0.0B,Sc,0.998174,0.001826001,0.0,0.4
ZTF19abatvit_20190705_P60_v1.ascii,binnings/ZTF19abatvit_20190705_P60_v1,IIn,0.1025,IIn/2008fq/LDSS-3 phase-band : -2.0B,SB4,0.8548436,0.14515637,-2.0,0.0
ZTF19abcegvm_20190920_P60_v1.ascii,binnings/ZTF19abcegvm_20190920_P60_v1,Ia-CSM,0.071175,Ia-CSM/2005gj/LRIS phase-band : 48.04g,SB1,0.97684103,0.023158977,48.04,-0.8
ZTF19abcmjed_20190704_P200_v1.ascii,binnings/ZTF19abcmjed_20190704_P200_v1,Ib,0.0564,Ib/2008D/MMT-Blue phase-band : -12.57B,SB6,0.69579,0.30421,-12.57,-2.0
ZTF19abcndvf_20190701_P60_v1.ascii,binnings/ZTF19abcndvf_20190701_P60_v1,IIn,0.046265,IIn/2008fq/LDSS-3 phase-band : -2.0B,SB1,0.9363671,0.063632876,-2.0,-0.6
